Lineales,Interacciones,MAE
"['edad_padre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'raza_madre', 'I_pedad_medad']","['aumento_peso_madre', 'raza_madre']",0.8895437097194014
"['edad_padre', 'visitas_medico', 'sexo', 'I_pedad_medad']","['aumento_peso_madre', 'raza_madre']",0.8895437097194018
"['edad_padre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'I_pedad_medad']","['aumento_peso_madre', 'raza_madre']",0.8895437097194018
"['edad_padre', 'madurez', 'aumento_peso_madre', 'estado_civil']","['sexo', 'madre_fumadora']",0.8895485892781143
"['edad_padre', 'madurez', 'aumento_peso_madre', 'sexo', 'estado_civil']","['sexo', 'madre_fumadora']",0.8895485892781143
"['edad_padre', 'madurez', 'aumento_peso_madre', 'madre_fumadora', 'estado_civil']","['sexo', 'madre_fumadora']",0.8895485892781143
"['edad_padre', 'madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil']","['sexo', 'madre_fumadora']",0.8895485892781144
"['visitas_medico', 'aumento_peso_madre', 'sexo', 'I_pedad_medad']","['visitas_medico', 'madre_fumadora']",0.8895490128899455
"['aumento_peso_madre', 'sexo', 'madre_fumadora', 'I_pedad_medad']","['visitas_medico', 'madre_fumadora']",0.8895490128899455
"['aumento_peso_madre', 'sexo', 'I_pedad_medad']","['visitas_medico', 'madre_fumadora']",0.8895490128899457
"['visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'I_pedad_medad']","['visitas_medico', 'madre_fumadora']",0.8895490128899457
"['sexo', 'madre_fumadora', 'estado_civil']","['edad_madre', 'aumento_peso_madre']",0.8895504821613164
"['edad_madre', 'sexo', 'madre_fumadora', 'estado_civil']","['edad_madre', 'aumento_peso_madre']",0.8895504821613164
"['aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil']","['edad_madre', 'aumento_peso_madre']",0.8895504821613166
"['edad_madre', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil']","['edad_madre', 'aumento_peso_madre']",0.8895504821613169
"['edad_padre', 'madurez', 'aumento_peso_madre']","['sexo', 'madre_fumadora']",0.8895522683303763
"['edad_padre', 'madurez', 'aumento_peso_madre', 'sexo']","['sexo', 'madre_fumadora']",0.8895522683303763
"['edad_padre', 'madurez', 'aumento_peso_madre', 'madre_fumadora']","['sexo', 'madre_fumadora']",0.8895522683303763
"['edad_padre', 'madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora']","['sexo', 'madre_fumadora']",0.8895522683303765
"['edad_madre', 'aumento_peso_madre', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['sexo', 'I_pedad_medad']",0.8895540325552577
"['edad_madre', 'aumento_peso_madre', 'sexo', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['sexo', 'I_pedad_medad']",0.889554032555258
"['edad_madre', 'aumento_peso_madre', 'estado_civil', 'raza_madre']","['sexo', 'I_pedad_medad']",0.8895540325552582
"['edad_madre', 'aumento_peso_madre', 'sexo', 'estado_civil', 'raza_madre']","['sexo', 'I_pedad_medad']",0.8895540325552582
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'sexo', 'estado_civil', 'raza_madre']","['visitas_medico', 'I_pedad_medad']",0.8895556335193969
"['edad_padre', 'edad_madre', 'madurez', 'sexo', 'estado_civil', 'raza_madre']","['visitas_medico', 'I_pedad_medad']",0.8895556335193976
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'sexo', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['visitas_medico', 'I_pedad_medad']",0.8895556335193976
"['edad_padre', 'edad_madre', 'madurez', 'sexo', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['visitas_medico', 'I_pedad_medad']",0.8895556335193977
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'sexo', 'madre_fumadora', 'raza_madre']","['sexo', 'estado_civil']",0.8895560672313151
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'madre_fumadora', 'estado_civil', 'raza_madre']","['sexo', 'estado_civil']",0.8895560672313151
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['sexo', 'estado_civil']",0.8895560672313151
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'madre_fumadora', 'raza_madre']","['sexo', 'estado_civil']",0.8895560672313153
"['edad_padre', 'edad_madre', 'aumento_peso_madre', 'estado_civil', 'raza_madre']","['edad_padre', 'sexo']",0.8895560949462334
"['edad_padre', 'edad_madre', 'aumento_peso_madre', 'sexo', 'estado_civil', 'raza_madre']","['edad_padre', 'sexo']",0.8895560949462334
"['edad_madre', 'aumento_peso_madre', 'estado_civil', 'raza_madre']","['edad_padre', 'sexo']",0.8895560949462337
"['edad_madre', 'aumento_peso_madre', 'sexo', 'estado_civil', 'raza_madre']","['edad_padre', 'sexo']",0.8895560949462337
"['edad_madre', 'visitas_medico', 'aumento_peso_madre', 'sexo']","['aumento_peso_madre', 'raza_madre']",0.889557129805075
"['edad_madre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'raza_madre']","['aumento_peso_madre', 'raza_madre']",0.8895571298050751
"['edad_madre', 'visitas_medico', 'sexo']","['aumento_peso_madre', 'raza_madre']",0.8895571298050753
"['edad_madre', 'visitas_medico', 'sexo', 'raza_madre']","['aumento_peso_madre', 'raza_madre']",0.8895571298050753
"['edad_madre', 'visitas_medico', 'sexo', 'estado_civil']","['aumento_peso_madre', 'raza_madre']",0.8895583564660609
"['edad_madre', 'visitas_medico', 'sexo', 'estado_civil', 'raza_madre']","['aumento_peso_madre', 'raza_madre']",0.8895583564660611
"['edad_madre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'estado_civil', 'raza_madre']","['aumento_peso_madre', 'raza_madre']",0.8895583564660611
"['edad_madre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'estado_civil']","['aumento_peso_madre', 'raza_madre']",0.8895583564660612
"['sexo', 'madre_fumadora', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'aumento_peso_madre']",0.8895595171644661
"['edad_padre', 'sexo', 'madre_fumadora', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'aumento_peso_madre']",0.8895595171644661
"['aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'aumento_peso_madre']",0.8895595171644661
"['edad_padre', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'aumento_peso_madre']",0.8895595171644661
"['edad_madre', 'visitas_medico', 'aumento_peso_madre', 'sexo']","['sexo', 'estado_civil']",0.8895621906228147
"['edad_madre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'estado_civil']","['sexo', 'estado_civil']",0.8895621906228148
"['edad_madre', 'visitas_medico', 'aumento_peso_madre']","['sexo', 'estado_civil']",0.889562190622815
"['edad_madre', 'visitas_medico', 'aumento_peso_madre', 'estado_civil']","['sexo', 'estado_civil']",0.889562190622815
"['edad_padre', 'edad_madre', 'sexo', 'raza_madre']","['aumento_peso_madre', 'raza_madre']",0.8895640741144593
"['edad_padre', 'edad_madre', 'sexo']","['aumento_peso_madre', 'raza_madre']",0.8895640741144595
"['edad_padre', 'edad_madre', 'aumento_peso_madre', 'sexo']","['aumento_peso_madre', 'raza_madre']",0.8895640741144595
"['edad_padre', 'edad_madre', 'aumento_peso_madre', 'sexo', 'raza_madre']","['aumento_peso_madre', 'raza_madre']",0.8895640741144595
"['visitas_medico', 'aumento_peso_madre', 'sexo', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'sexo']",0.889567017771905
"['edad_padre', 'visitas_medico', 'aumento_peso_madre', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'sexo']",0.8895670177719053
"['edad_padre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'sexo']",0.8895670177719057
"['visitas_medico', 'aumento_peso_madre', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'sexo']",0.8895670177719059
"['visitas_medico', 'aumento_peso_madre', 'sexo', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'sexo']",0.8895684250358102
"['edad_padre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'sexo']",0.8895684250358106
"['visitas_medico', 'aumento_peso_madre', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'sexo']",0.8895684250358109
"['edad_padre', 'visitas_medico', 'aumento_peso_madre', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['edad_padre', 'sexo']",0.8895684250358109
"['edad_padre', 'edad_madre', 'aumento_peso_madre', 'raza_madre', 'I_pedad_medad']","['sexo', 'I_pedad_medad']",0.8895733631691956
"['edad_padre', 'edad_madre', 'aumento_peso_madre', 'sexo', 'raza_madre', 'I_pedad_medad']","['sexo', 'I_pedad_medad']",0.8895733631691956
"['edad_padre', 'edad_madre', 'aumento_peso_madre', 'raza_madre']","['sexo', 'I_pedad_medad']",0.8895733631691959
"['edad_padre', 'edad_madre', 'aumento_peso_madre', 'sexo', 'raza_madre']","['sexo', 'I_pedad_medad']",0.8895733631691959
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre']","['sexo', 'estado_civil']",0.8895776428091028
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo']","['sexo', 'estado_civil']",0.8895776428091028
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'estado_civil']","['sexo', 'estado_civil']",0.8895776428091028
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'estado_civil']","['sexo', 'estado_civil']",0.8895776428091028
"['edad_padre', 'sexo', 'madre_fumadora', 'estado_civil', 'I_pedad_medad']","['estado_civil', 'raza_madre']",0.8895861862588723
"['edad_padre', 'sexo', 'madre_fumadora', 'raza_madre', 'I_pedad_medad']","['estado_civil', 'raza_madre']",0.8895861862588723
"['edad_padre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['estado_civil', 'raza_madre']",0.8895861862588723
"['edad_padre', 'sexo', 'madre_fumadora', 'I_pedad_medad']","['estado_civil', 'raza_madre']",0.8895861862588733
"['madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil']","['madre_fumadora', 'estado_civil']",0.8895899085465844
"['madurez', 'aumento_peso_madre', 'sexo']","['madre_fumadora', 'estado_civil']",0.8895899085465846
"['madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora']","['madre_fumadora', 'estado_civil']",0.8895899085465846
"['madurez', 'aumento_peso_madre', 'sexo', 'estado_civil']","['madre_fumadora', 'estado_civil']",0.8895899085465846
"['edad_padre', 'edad_madre', 'sexo', 'estado_civil', 'I_pedad_medad']","['aumento_peso_madre', 'raza_madre']",0.8895909079439054
"['edad_padre', 'edad_madre', 'aumento_peso_madre', 'sexo', 'estado_civil', 'I_pedad_medad']","['aumento_peso_madre', 'raza_madre']",0.8895909079439054
"['edad_padre', 'edad_madre', 'sexo', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['aumento_peso_madre', 'raza_madre']",0.8895909079439054
"['edad_padre', 'edad_madre', 'aumento_peso_madre', 'sexo', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['aumento_peso_madre', 'raza_madre']",0.8895909079439055
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'sexo', 'raza_madre']","['visitas_medico', 'I_pedad_medad']",0.8895923160757384
"['edad_padre', 'edad_madre', 'madurez', 'sexo', 'raza_madre']","['visitas_medico', 'I_pedad_medad']",0.8895923160757387
"['edad_padre', 'edad_madre', 'madurez', 'visitas_medico', 'sexo', 'raza_madre', 'I_pedad_medad']","['visitas_medico', 'I_pedad_medad']",0.889592316075739
"['edad_padre', 'edad_madre', 'madurez', 'sexo', 'raza_madre', 'I_pedad_medad']","['visitas_medico', 'I_pedad_medad']",0.8895923160757391
"['edad_padre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil']","['visitas_medico', 'estado_civil']",0.8895927367192384
"['edad_padre', 'madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora']","['visitas_medico', 'estado_civil']",0.8895927367192387
"['edad_padre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora']","['visitas_medico', 'estado_civil']",0.8895927367192387
"['edad_padre', 'madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil']","['visitas_medico', 'estado_civil']",0.8895927367192387
"['visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'aumento_peso_madre']",0.8895928091880858
"['visitas_medico', 'sexo', 'madre_fumadora', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'aumento_peso_madre']",0.889592809188086
"['edad_padre', 'visitas_medico', 'sexo', 'madre_fumadora', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'aumento_peso_madre']",0.889592809188086
"['edad_padre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'I_pedad_medad']","['edad_padre', 'aumento_peso_madre']",0.889592809188086
"['aumento_peso_madre', 'sexo', 'estado_civil', 'I_pedad_medad']","['sexo', 'madre_fumadora']",0.88959498646739
"['aumento_peso_madre', 'estado_civil', 'I_pedad_medad']","['sexo', 'madre_fumadora']",0.8895949864673902
"['aumento_peso_madre', 'madre_fumadora', 'estado_civil', 'I_pedad_medad']","['sexo', 'madre_fumadora']",0.8895949864673902
"['aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'I_pedad_medad']","['sexo', 'madre_fumadora']",0.8895949864673903
"['aumento_peso_madre', 'sexo', 'madre_fumadora']","['edad_padre', 'madurez']",0.8895962746231052
"['edad_padre', 'aumento_peso_madre', 'sexo', 'madre_fumadora']","['edad_padre', 'madurez']",0.8895962746231052
"['madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora']","['edad_padre', 'madurez']",0.8895962746231052
"['edad_padre', 'madurez', 'aumento_peso_madre', 'sexo', 'madre_fumadora']","['edad_padre', 'madurez']",0.8895962746231052
"['sexo', 'raza_madre']","['aumento_peso_madre', 'estado_civil']",0.8895985797073854
"['aumento_peso_madre', 'sexo', 'raza_madre']","['aumento_peso_madre', 'estado_civil']",0.8895985797073855
"['sexo', 'estado_civil', 'raza_madre']","['aumento_peso_madre', 'estado_civil']",0.8895985797073855
"['aumento_peso_madre', 'sexo', 'estado_civil', 'raza_madre']","['aumento_peso_madre', 'estado_civil']",0.8895985797073855
"['madurez', 'visitas_medico', 'sexo']","['estado_civil', 'raza_madre']",0.8896038854247958
"['madurez', 'visitas_medico', 'sexo', 'estado_civil']","['estado_civil', 'raza_madre']",0.8896038854247958
"['madurez', 'visitas_medico', 'sexo', 'raza_madre']","['estado_civil', 'raza_madre']",0.8896038854247958
"['madurez', 'visitas_medico', 'sexo', 'estado_civil', 'raza_madre']","['estado_civil', 'raza_madre']",0.8896038854247958
"['edad_madre', 'aumento_peso_madre', 'sexo', 'estado_civil']","['visitas_medico', 'I_pedad_medad']",0.8896052494209464
"['edad_madre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'estado_civil']","['visitas_medico', 'I_pedad_medad']",0.8896052494209464
"['edad_madre', 'aumento_peso_madre', 'sexo', 'estado_civil', 'I_pedad_medad']","['visitas_medico', 'I_pedad_medad']",0.8896052494209465
"['edad_madre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'estado_civil', 'I_pedad_medad']","['visitas_medico', 'I_pedad_medad']",0.8896052494209465
"['edad_madre', 'madurez', 'visitas_medico', 'sexo', 'estado_civil', 'raza_madre']","['visitas_medico', 'I_pedad_medad']",0.8896139124740047
"['edad_madre', 'madurez', 'sexo', 'estado_civil', 'raza_madre']","['visitas_medico', 'I_pedad_medad']",0.8896139124740052
"['edad_madre', 'madurez', 'visitas_medico', 'sexo', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['visitas_medico', 'I_pedad_medad']",0.8896139124740052
"['edad_madre', 'madurez', 'sexo', 'estado_civil', 'raza_madre', 'I_pedad_medad']","['visitas_medico', 'I_pedad_medad']",0.8896139124740053
"['edad_padre', 'edad_madre', 'aumento_peso_madre', 'sexo', 'madre_fumadora']","['edad_padre', 'aumento_peso_madre']",0.8896150283542691
"['edad_madre', 'sexo', 'madre_fumadora']","['edad_padre', 'aumento_peso_madre']",0.8896150283542693
"['edad_madre', 'aumento_peso_madre', 'sexo', 'madre_fumadora']","['edad_padre', 'aumento_peso_madre']",0.8896150283542693
"['edad_padre', 'edad_madre', 'sexo', 'madre_fumadora']","['edad_padre', 'aumento_peso_madre']",0.8896150283542694
"['sexo', 'estado_civil', 'raza_madre']","['madurez', 'visitas_medico']",0.8896173504574516
"['madurez', 'sexo', 'estado_civil', 'raza_madre']","['madurez', 'visitas_medico']",0.8896173504574516
"['madurez', 'visitas_medico', 'sexo', 'estado_civil', 'raza_madre']","['madurez', 'visitas_medico']",0.8896173504574517
"['visitas_medico', 'sexo', 'estado_civil', 'raza_madre']","['madurez', 'visitas_medico']",0.8896173504574519
"['edad_madre', 'visitas_medico', 'aumento_peso_madre', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'sexo']",0.8896205332431382
"['visitas_medico', 'aumento_peso_madre', 'sexo', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'sexo']",0.8896205332431388
"['edad_madre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'sexo']",0.8896205332431405
"['visitas_medico', 'aumento_peso_madre', 'raza_madre', 'I_pedad_medad']","['edad_madre', 'sexo']",0.8896205332431452
"['edad_padre', 'edad_madre', 'sexo', 'madre_fumadora', 'raza_madre']","['sexo', 'estado_civil']",0.8896229662091439
"['edad_padre', 'edad_madre', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['sexo', 'estado_civil']",0.8896229662091439
"['edad_padre', 'edad_madre', 'madre_fumadora', 'raza_madre']","['sexo', 'estado_civil']",0.889622966209144
"['edad_padre', 'edad_madre', 'madre_fumadora', 'estado_civil', 'raza_madre']","['sexo', 'estado_civil']",0.889622966209144
"['edad_padre', 'edad_madre', 'madurez', 'sexo', 'madre_fumadora', 'raza_madre']","['estado_civil', 'raza_madre']",0.8896264657010792
"['edad_padre', 'edad_madre', 'madurez', 'sexo', 'madre_fumadora', 'estado_civil', 'raza_madre']","['estado_civil', 'raza_madre']",0.8896264657010796
"['edad_padre', 'edad_madre', 'madurez', 'sexo', 'madre_fumadora', 'estado_civil']","['estado_civil', 'raza_madre']",0.8896264657010798
"['edad_padre', 'edad_madre', 'madurez', 'sexo', 'madre_fumadora']","['estado_civil', 'raza_madre']",0.88962646570108
"['edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'estado_civil', 'I_pedad_medad']","['sexo', 'estado_civil']",0.8896281024906444
"['edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'estado_civil', 'I_pedad_medad']","['sexo', 'estado_civil']",0.8896281024906446
"['edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'I_pedad_medad']","['sexo', 'estado_civil']",0.8896281024906447
"['edad_madre', 'madurez', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'I_pedad_medad']","['sexo', 'estado_civil']",0.8896281024906447
"['visitas_medico', 'sexo', 'madre_fumadora', 'estado_civil']","['edad_padre', 'aumento_peso_madre']",0.8896292830998115
"['visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil']","['edad_padre', 'aumento_peso_madre']",0.8896292830998115
"['edad_padre', 'visitas_medico', 'aumento_peso_madre', 'sexo', 'madre_fumadora', 'estado_civil']","['edad_padre', 'aumento_peso_madre']",0.8896292830998115
"['edad_padre', 'visitas_medico', 'sexo', 'madre_fumadora', 'estado_civil']","['edad_padre', 'aumento_peso_madre']",0.8896292830998116
